Id,SalePrice
1554,140509.51160793402
1555,93396.71979049011
1556,284580.4982144395
1557,160173.6723155256
1558,179929.3854589623
1559,-131475.76634004829
1560,203046.20965783088
1561,104587.48280499526
1562,84634.75723616476
1563,78043.97403523489
1564,168801.7995327562
1565,80658.48357648007
1566,327627.5578994041
1567,176033.22281215712
1568,194378.11240546987
1569,215190.03818125674
1570,174810.79236497264
1571,158074.68034239556
1572,154719.08677297574
1573,211653.84344949992
1574,222321.220755846
1575,222304.02770273807
1576,175222.2823312839
1577,218496.71125059575
1578,219390.4554602434
1579,170056.6028594044
1580,206951.07980474574
1581,152471.20185956196
1582,238463.12846343452
1583,210847.74807212688
1584,206545.81007474707
1585,190743.79397729854
1586,82222.63630847423
1587,128341.31097518723
1588,188553.37943398906
1589,138044.3514607721
1590,256032.31934220414
1591,99007.85494195134
1592,150280.1700789912
1593,230584.06728897686
1594,68512.764902391
1595,135717.0099222213
1596,353031.3859255826
1597,153265.76039602025
1598,312413.64183960366
1599,219015.6786317851
1600,217622.98686405458
1601,121462.71694587776
1602,273756.04465295
1603,149606.36817120132
1604,250550.64731014683
1605,228160.25647073868
1606,259472.64613518585
1607,172127.5374381689
1608,234871.90309293894
1609,241522.13564098766
1610,177917.290961463
1611,169068.14524428593
1612,161737.71737963916
1613,157964.0941687103
1614,127972.80535497307
1615,92170.3316150154
1616,115847.46478395024
1617,119980.18971178331
1618,155260.59930091002
1619,150644.41726137977
1620,71470.92297470593
1621,90156.59847503062
1622,124837.21354850102
1623,222851.0641447492
1624,171972.5446461353
1625,207932.10975064896
1626,164764.93184407149
1627,173045.86284031626
1628,218038.6577590115
1629,210828.61672463687
1630,334493.9944520609
1631,302273.41231254116
1632,328430.95818638615
1633,277292.93186600273
1634,174124.80326650082
1635,117776.46460485901
1636,113593.41082387324
1637,132298.08082090807
1638,113947.56677915342
1639,168227.2270858034
1640,208563.27402534639
1641,118044.11620115722
1642,207300.27891035308
1643,228731.83241755515
1644,244702.95559423673
1645,93569.84471718059
1646,169646.4023374347
1647,218584.6318283598
1648,86519.48573632422
1649,150498.60790767614
1650,115156.15420911578
1651,131406.95722297882
1652,86409.4349528274
1653,87128.45602437179
1654,206150.39386762446
1655,212795.66811844218
1656,178968.85609168466
1657,207497.73525999673
1658,207497.73525999673
1659,242717.239054485
1660,78762.86483634985
1661,326609.75986640155
1662,335630.9463282493
1663,326771.47396895406
1664,364285.03074528486
1665,338150.45775749255
1666,291775.0862621411
1667,302302.63364217686
1668,326771.47396895406
1669,336803.1163651205
1670,332342.766090818
1671,264691.73639411875
1672,317105.825007793
1673,300013.220587431
1674,310393.43719328404
1675,273133.7868733697
1676,245278.57840124355
1677,301296.0771675769
1678,339225.0718778111
1679,291101.415565955
1680,387893.50565086305
1681,336707.55720866844
1682,290427.7448697691
1683,298196.12465283414
1684,212177.67608562508
1685,178840.49813980376
1686,243651.46984037454
1687,288893.4416832428
1688,192707.91901335935
1689,204171.23688545544
1690,203497.56618926954
1691,203497.56618926954
1692,210841.6559802799
1693,288667.7245471028
1694,175066.87492887466
1695,278371.8722921873
1696,173905.2442881225
1697,279359.2943299194
1698,319343.29908078397
1699,404513.31321440963
1700,289970.5361580155
1701,261379.21806058218
1702,272232.4317201704
1703,265935.13623993983
1704,262282.3301830578
1705,250229.6756983332
1706,257805.1878699956
1707,213113.12589216908
1708,219720.79105827166
1709,278079.4401024317
1710,250996.0902344091
1711,230447.36246857885
1712,234667.15235801227
1713,230157.70318443654
1714,237333.44887034013
1715,218966.94711858663
1716,230303.7213313831
1717,228237.35886746668
1718,200480.33830325794
1719,218125.5432278011
1720,241431.10904483637
1721,211237.84215944726
1722,158013.2140857759
1723,157744.81311958842
1724,218121.38238774287
1725,201272.85978621617
1726,131370.8515925645
1727,228205.06593755027
1728,195331.39122029464
1729,170506.5874579812
1730,205098.03059421317
1731,52212.347748560365
1732,179325.27694127033
1733,144727.73205238744
1734,65612.34362565703
1735,159532.52150213905
1736,117349.68132316554
1737,279933.443214922
1738,297938.24435643805
1739,259204.73650478572
1740,215352.18227305473
1741,215352.18227305473
1742,245681.72568823816
1743,260038.75037535
1744,342649.16323624295
1745,256099.23888821388
1746,348985.9173362339
1747,201080.60982863582
1748,224674.17936460045
1749,66256.99379765196
1750,92666.67296948843
1751,124395.70152644417
1752,85891.16541549633
1753,73119.48985922756
1754,197277.89928278583
1755,102083.3905165696
1756,109812.13901498541
1757,174949.8424142932
1758,184558.43391086045
1759,211687.1341542413
1760,228834.65845511993
1761,76906.16943734372
1762,180213.68436492467
1763,153410.493929954
1764,221489.3592924194
1765,175756.2161150945
1766,189445.58360867715
1767,223999.63307354273
1768,213079.82592197182
1769,194514.8968255713
1770,218557.73282380076
1771,124953.04371665581
1772,127951.13156780018
1773,123067.07235968183
1774,183383.2986676148
1775,186122.58050310472
1776,166775.09330934356
1777,176377.10238724248
1778,233746.73440843285
1779,196894.44650941412
1780,186739.0231084132
1781,219513.69757921924
1782,120379.9653330245
1783,130792.88293503062
1784,143719.1364205617
1785,162731.32653673273
1786,172743.14126107655
1787,164994.94234287157
1788,51711.64741284214
1789,202029.9211155877
1790,66404.8191687623
1791,178207.6137212934
1792,99130.2659682245
1793,109515.461051872
1794,263970.05060512247
1795,161002.51725686877
1796,213636.40128809633
1797,271991.97816499416
1798,116314.09308821987
1799,181613.131329529
1800,217163.55574713135
1801,199691.4105607313
1802,251431.8284782197
1803,88254.07888165629
1804,155467.7819863013
1805,98227.17801405
1806,288638.51421354036
1807,197925.2515761517
1808,166123.88141501648
1809,115063.25034420728
1810,190408.74699025648
1811,32188.227863862645
1812,191247.18913410231
1813,253514.60532683064
1814,127023.32429835526
1815,76786.60174297402
1816,137267.920299083
1817,62008.7781415286
1818,292848.43216309464
1819,175010.40226868284
1820,96401.50634132652
1821,221733.56973554567
1822,190860.91646050964
1823,26809.489244335797
1824,200936.73187838658
1825,194055.39349048282
1826,177105.76532342494
1827,188358.44494097796
1828,254520.92723480216
1829,196369.1520245769
1830,169736.20356379705
1831,257403.7338008196
1832,117146.03372931387
1833,141893.06740221637
1834,221634.5083352162
1835,209885.28207061253
1836,225986.79955805186
1837,128217.30499604158
1838,146409.37046832428
1839,180487.46014577406
1840,152833.21202149917
1841,162105.19478614768
1842,208691.712282717
1843,66894.40750468452
1844,213118.36158395628
1845,141727.52407230274
1846,300669.87894474505
1847,304679.91518867505
1848,138159.50357404654
1849,100538.94003562047
1850,167697.6555234869
1851,183012.6159416237
1852,219762.5890971762
1853,97869.87533399276
1854,222793.16589366645
1855,334285.18911361485
1856,211120.4352997525
1857,70008.99860815075
1858,72730.90348653845
1859,88088.4262948723
1860,153139.77062887442
1861,88088.4262948723
1862,181312.44330240856
1863,170103.43093638401
1864,170103.43093638401
1865,259263.41510954406
1866,269968.7282018964
1867,249130.34115192387
1868,231911.66427533398
1869,222046.9912839015
1870,237261.75354982936
1871,241943.3066715002
1872,185930.7662023981
1873,236819.262436026
1874,163255.29742527008
1875,225260.38585915323
1876,168941.21399700223
1877,206404.7804708779
1878,206136.3795046904
1879,188603.27386093326
1880,87627.99350348674
1881,207299.65401443234
1882,225128.92582160584
1883,191522.24487103778
1884,209240.4928594916
1885,220394.9746481285
1886,168592.35943727545
1887,203846.96644994454
1888,236588.08285364346
1889,186872.83786477172
1890,56777.96713355323
1891,194738.2813176068
1892,101790.34391392069
1893,175034.61513490882
1894,91582.59174275515
1895,51394.733332298696
1896,255389.1937590146
1897,189355.1501708706
1898,209536.97681090864
1899,238357.54357814533
1900,304148.644541936
1901,297627.7736678701
1902,222885.61120408238
1903,325110.42843484716
1904,153850.57133424515
1905,120285.44509086409
1906,254708.05094383517
1907,148172.8308998195
1908,227947.93589211162
1909,260666.3811242194
1910,227947.93589211162
1911,275346.0906082983
1912,237530.6851337012
1913,97469.42542537837
1914,126735.68880165764
1915,265847.2623593076
1916,112453.95992794912
1917,217840.9296548774
1918,197920.05703430763
1919,199312.74880203814
1920,98921.07272232394
1921,276024.59322837833
1922,269727.29774814774
1923,251902.02929781028
1924,290993.32323953114
1925,228310.36748657934
1926,263971.93874365394
1927,74343.44264341006
1928,73416.10764554958
1929,202973.08696429618
1930,196293.14738689875
1931,118437.69192396803
1932,99635.90860172291
1933,119906.29496920039
1934,173451.13257031492
1935,160235.20357584814
1936,173719.5335365024
1937,118718.53626723285
1938,101478.60107268812
1939,301599.741616355
1940,284017.68869916536
1941,173719.5335365024
1942,103481.59518420766
1943,281996.67661060696
1944,315859.9185373802
1945,332684.12199155474
1946,118940.37615152006
1947,383153.4254782677
1948,124783.29337359965
1949,301920.9199413846
1950,172713.76803637436
1951,197358.07252628496
1952,198031.7432224711
1953,97212.39642027719
1954,133566.11752582132
1955,135616.4671631055
1956,193027.17299021385
1957,108591.38020881568
1958,219773.33410581457
1959,123232.50440065772
1960,48960.24003393762
1961,180248.50723306555
1962,86409.4349528274
1963,87128.45602437179
1964,59326.0850848048
1965,206869.41493916907
1966,215535.70127854473
1967,299688.1241009317
1968,299688.1241009317
1969,319800.50779253757
1970,310362.3628490581
1971,334113.40368740004
1972,309401.0077331769
1973,290923.6498536384
1974,300281.62155361846
1975,400593.47837205627
1976,302480.3993544935
1977,292368.5837148281
1978,293310.65537720197
1979,387488.2359208646
1980,299543.4660452062
1981,387219.8349546769
1982,360136.4850866543
1983,360136.4850866543
1984,271178.46943787485
1985,241898.85871800384
1986,224629.91915777884
1987,235918.64842292713
1988,177761.55771361897
1989,203229.16522308183
1990,191628.97858717502
1991,302688.7689353074
1992,190013.23622861505
1993,191764.74531242694
1994,208540.92163850693
1995,200802.883404525
1996,285594.17346280464
1997,334373.99446408194
1998,326760.431935705
1999,302512.7944562959
2000,318760.3291353143
2001,277244.2109771047
2002,236234.45333878812
2003,253517.8559357645
2004,242544.14187722444
2005,226605.30649953126
2006,257241.05305245914
2007,244967.1957203662
2008,213593.4135505252
2009,191042.19335977873
2010,205988.5546595191
2011,173633.2460817024
2012,228911.02956365282
2013,173784.24018819537
2014,119188.51264892402
2015,199925.51839384413
2016,189694.85196740646
2017,156387.83899667044
2018,203693.10950754536
2019,241393.6674664535
2020,47698.1671101274
2021,156485.69176577916
2022,145233.19667053828
2023,120252.83261703397
2024,195159.86383981258
2025,469832.2268810852
2026,295824.4192242052
2027,260918.66677126312
2028,237895.00862327567
2029,223450.14200015645
2030,322296.2536625024
2031,283568.22943503084
2032,295436.81703712535
2033,282626.157772657
2034,272658.81776972045
2035,205751.01812411984
2036,269972.2048635988
2037,270377.47459359723
2038,352807.9405930673
2039,296794.70273806225
2040,370284.6627214665
2041,303063.40142995515
2042,199901.35773776053
2043,289970.544204802
2044,115070.60224142112
2045,215980.64979433175
2046,184312.89628683473
2047,171025.68408745853
2048,90768.32120225509
2049,67664.32270039455
2050,136129.5110222532
2051,77088.09598971903
2052,152845.10501244874
2053,243853.88550874963
2054,133625.01007440244
2055,173741.2175291928
2056,99919.2519957081
2057,183618.84354881174
2058,159414.36077633663
2059,209575.4213149664
2060,97700.01108367858
2061,228235.1423524255
2062,182332.97003880958
2063,174649.14743993478
2064,169025.52265589032
2065,168122.43470171583
2066,164691.51379744615
2067,189542.4609894997
2068,207349.8911297922
2069,142256.16877072724
2070,155234.2266857843
2071,103122.34068736201
2072,241672.22660601907
2073,53566.22163610021
2074,139598.1900490648
2075,254165.39720077184
2076,180939.4606333431
2077,235211.46750146104
2078,176125.4370336919
2079,272847.8680003495
2080,170673.36925283074
2081,247321.66450054804
2082,206403.70461050095
2083,227841.58455260983
2084,182960.47272190126
2085,236155.15570283495
2086,162672.6295171678
2087,169618.57877193554
2088,109173.49516838463
2089,156015.63925848342
2090,268517.8469784972
2091,203307.83590545622
2092,188466.67126557184
2093,137028.13303330517
2094,209191.79708864633
2095,245536.81565482845
2096,141018.2011955385
2097,187468.08108358225
2098,202302.31568458723
2099,30163.011546880007
2100,119609.1339184898
2101,140705.53209955967
2102,178681.09466867126
2103,162047.1799854096
2104,74533.51552855596
2105,167110.4251831912
2106,5578.404553910717
2107,196868.14317148528
2108,156833.47207064717
2109,161071.65684464574
2110,147008.1875930971
2111,341278.37073971657
2112,258886.65903638117
2113,268204.91441498534
2114,70022.66077754344
2115,298665.61957668466
2116,231744.41407230753
2117,302318.38370810496
2118,279806.3156050958
2119,170237.22075317102
2120,165382.8388304396
2121,108190.28348734998
2122,186447.73172521475
2123,160059.70629744232
2124,306215.9947769323
2125,162711.55919485306
2126,208998.9144146631
2127,255334.08678537328
2128,213100.46600106172
2129,360696.86162598245
2130,182852.00183192873
2131,272821.96743589616
2132,103269.52664282732
2133,151192.45224762917
2134,205694.3280205438
2135,198091.3560813649
2136,35801.30016954499
2137,137755.6160623983
2138,147742.49410918355
2139,157310.39915618883
2140,106934.92040298996
2141,129754.72731307452
2142,181315.03411458642
2143,162094.6924168712
2144,-79936.06965814065
2145,148888.112356846
2146,123459.16358881234
2147,135754.37073773425
2148,272799.6940633184
2149,151968.63564116904
2150,256548.43933553388
2151,233274.9358578676
2152,135142.9416723114
2153,209730.94670101
2154,87695.52715579001
2155,164734.74494980997
2156,122967.4724212871
2157,154631.0670342415
2158,211120.4352997525
2159,289899.8968159761
2160,213282.5170366082
2161,242885.37833387405
2162,258589.74441335793
2163,267866.17525428464
2164,303767.3176895322
2165,195573.28768292442
2166,163255.29742527008
2167,203846.96644994454
2168,177543.9741417428
2169,196698.23456121096
2170,208972.0918933039
2171,85561.63103957009
2172,83540.61895101168
2173,263389.3399718355
2174,197371.9052573971
2175,250596.53333106847
2176,222246.01531417295
2177,210587.83425186388
2178,222839.51276685973
2179,191417.46467348444
2180,182995.72761765262
2181,214454.68707347917
2182,217868.39092976786
2183,222046.9912839015
2184,70000.02789625409
2185,62696.87651222409
2186,70880.9160860295
2187,246000.67694603791
2188,179687.7221098803
2189,166832.33589869342
2190,79547.25692006922
2191,87646.97756212205
2192,155587.5593972567
2193,279077.057238095
2194,236570.98207174265
2195,145074.6559297666
2196,261752.15483571053
2197,251354.6152059345
2198,158811.26279093884
2199,185719.06486291462
2200,260890.0003642009
2201,280836.9422118538
2202,285004.9189479486
2203,168207.75108500686
2204,230791.64640737488
2205,283096.57583400933
2206,135945.65777918184
2207,63301.34272770048
2208,286151.42535454524
2209,212144.6024648312
2210,227947.93589211162
2211,155285.1633615382
2212,204175.82182167005
2213,242415.61446230137
2214,105869.48095687316
2215,218761.8652187155
2216,154250.96600612346
2217,24473.00490184175
2218,140743.46438023425
2219,143002.04825669574
2220,116629.20972342626
2221,265847.2623593076
2222,237416.57109891274
2223,248079.80126392492
2224,200403.23590652994
2225,140176.6560562926
2226,72511.39355048747
2227,231379.92278428958
2228,248960.5268138633
2229,257414.72944316012
2230,255081.01011912688
2231,226107.42884564563
2232,280786.463335325
2233,227868.77489923756
2234,240236.9495150759
2235,196996.7657187516
2236,266179.20369045343
2237,253368.54442598508
2238,191662.64598536515
2239,175883.53522838722
2240,169448.6128096138
2241,50693.04472859134
2242,157175.3552194715
2243,150477.2434360946
2244,125146.06209366256
2245,169962.37109350716
2246,157207.99401957355
2247,162770.05350409262
2248,149970.74656519364
2249,81782.32990478631
2250,73808.4675071938
2251,199712.96700544306
2252,207561.27435907652
2253,250209.58199798013
2254,182666.32643042994
2255,174798.4739626872
2256,145128.21543906908
2257,176014.28315268247
2258,139734.689029522
2259,117102.79390867287
2260,102086.20047949068
2261,323309.993583085
2262,324657.33497545705
2263,304480.9347488417
2264,343713.16395485215
2265,65727.54120763228
2266,412424.5046046064
2267,307621.78421209054
2268,360957.2923782086
2269,114470.34959186031
2270,245740.59079881012
2271,219263.9316727738
2272,106621.51096806489
2273,187762.09308783407
2274,223152.12148643704
2275,103120.47378027323
2276,292755.37792170956
2277,121017.27477990184
2278,200451.90669311793
2279,87619.52949418081
2280,161266.4884233675
2281,253333.51627271716
2282,251044.10321797128
2283,87802.12672055792
2284,86409.4349528274
2285,217602.06374246138
2286,61969.923328677425
2287,325829.40230658045
2288,299132.0387150489
2289,316638.4000113341
2290,299369.3653370107
2291,284357.9534072201
2292,345268.1153020002
2293,326097.80327276816
2294,372253.6243836051
2295,334543.5187561405
2296,308279.1954940392
2297,302302.63364217686
2298,376204.8112887782
2299,293984.32607338787
2300,293310.65537720197
2301,290923.6498536384
2302,277418.0615750293
2303,303422.4710168673
2304,307605.5247978531
2305,245683.8481312422
2306,245683.8481312422
2307,273539.0566033684
2308,298771.6074411026
2309,385467.2238323062
2310,359731.2153566559
2311,307392.8824272959
2312,168723.41962152114
2313,186173.26664378727
2314,207685.32438994572
2315,179108.89910599124
2316,179514.16883598967
2317,187199.70265709842
2318,174211.27768031345
2319,200620.95685214992
2320,204480.82738694292
2321,256929.55410130182
2322,228360.1627828034
2323,281740.22577311774
2324,281334.9560431193
2325,214283.05252512102
2326,262269.3666622937
2327,191628.97858717502
2328,202823.89549308317
2329,175066.87492887466
2330,174798.4739626872
2331,306348.57293368573
2332,395186.31557244435
2333,330269.81502050464
2334,291586.2785165752
2335,314359.20324129355
2336,317053.88602603786
2337,231627.622534791
2338,244776.02233680268
2339,255311.3640066411
2340,285758.7410497281
2341,211843.012082421
2342,254637.69331045495
2343,228633.2838686169
2344,232005.79818960582
2345,258415.4773614423
2346,256835.78332246072
2347,230157.70318443654
2348,248071.3090751674
2349,168842.271559658
2350,225453.62251211423
2351,245169.11511422717
2352,244293.52502418007
2353,181362.35104084155
2354,202232.94942562864
2355,228237.35886746668
2356,145876.2255174939
2357,216368.77126537217
2358,185926.56531791156
2359,210516.14573234483
2360,167874.6496312474
2361,92208.34135923418
2362,193664.26557756425
2363,137927.60489494912
2364,161289.81772496924
2365,321828.82866604323
2366,267229.4689543538
2367,267229.4689543538
2368,246391.08190438128
2369,254408.84239157801
2370,217152.84651992586
2371,217826.517216112
2372,213775.34010290029
2373,222736.2440236495
2374,242008.27280949242
2375,307905.28556041303
2376,243301.02706185658
2377,271129.93427151185
2378,216361.80950013455
2379,162363.7290732779
2380,134652.74312348757
2381,103202.0146393266
2382,286735.34389378806
2383,201499.80886044377
2384,243516.01332534663
2385,105129.66059597139
2386,99833.6611583964
2387,200862.51298455033
2388,40580.97283237195
2389,210784.04620006704
2390,214152.39968099748
2391,125026.90128091327
2392,113176.16619004984
2393,92999.67956279241
2394,166091.4687355063
2395,208847.69809616054
2396,157039.02223086637
2397,213838.54913252476
2398,146112.15420270897
2399,81229.36943117646
2400,156901.69857876725
2401,146465.07429017616
2402,54559.54567063041
2403,174119.6693780464
2404,81588.25469443877
2405,212824.6739492463
2406,177631.81393003557
2407,218323.6822315252
2408,189023.50898757624
2409,63171.755461114226
2410,232424.70841622096
2411,222836.70068479143
2412,139566.1675381302
2413,169469.7760940881
2414,159712.43288166937
2415,191073.28591557592
2416,235891.7343548895
2417,237958.0968188059
2418,153967.5044797361
2419,193783.28508533095
2420,180848.7598826266
2421,103703.75237395219
2422,196522.29594877106
2423,127457.32384896232
2424,242299.76263017813
2425,166169.85817372054
2426,195639.132848348
2427,145934.16023157793
2428,278132.1723367148
2429,71373.24540401576
2430,246180.86168031115
2431,131067.56006416422
2432,136212.32367206924
2433,116314.09308821987
2434,116268.74271286163
2435,116268.74271286163
2436,225349.79652780876
2437,224102.50121811032
2438,89369.46774405846
2439,155318.58997439966
2440,223612.3764988589
2441,86403.88235940807
2442,169643.79267013073
2443,105234.43549534539
2444,195680.69005019916
2445,163546.19206812
2446,102400.61130216788
2447,183090.1866489132
2448,204863.13695977302
2449,143377.21132875257
2450,278686.3322188619
2451,111519.90948215663
2452,279362.9279953367
2453,140271.36841234658
2454,472692.7801205646
2455,193134.4235753424
2456,225405.90603116713
2457,234994.367598854
2458,185961.41627945262
2459,94419.12582694739
2460,188116.63651691913
2461,258385.25119644753
2462,270787.73993296735
2463,251300.11564055062
2464,232204.52725754492
2465,229596.48389395862
2466,118728.88484578952
2467,191086.64914906165
2468,135118.2558314798
2469,133148.56858812622
2470,152277.16740769753
2471,184755.56230355008
2472,221373.2961960698
2473,162524.65619192063
2474,189006.1623997274
2475,266910.65471312543
2476,163731.64900782658
2477,76127.54743516422
2478,89583.35069413297
2479,46324.19996570703
2480,151053.00387190143
2481,74814.33706157608
2482,63660.42851600796
2483,77554.37022167887
2484,181315.03411458642
2485,152040.64314263687
2486,146378.7017121187
2487,199727.4319024682
2488,336875.0864584958
2489,176670.96205583937
2490,149600.787403262
2491,197405.51882399642
2492,281553.12894335156
2493,228834.64750916464
2494,177055.627223467
2495,176982.91914209002
2496,245995.87686360604
2497,286909.16441128403
2498,171636.86408841587
2499,63015.686272166204
2500,244337.50110060954
2501,217741.57700861804
2502,275905.0715408237
2503,172575.32551164622
2504,307956.08627777174
2505,214225.72437592945
2506,242885.37833387405
2507,225142.61749277823
2508,242885.37833387405
2509,209236.33201943315
2510,235914.41215745732
2511,221104.91962152766
2512,212340.44537423435
2513,141824.56860983162
2514,332910.93531509093
2515,160469.91388980928
2516,185176.25024062744
2517,163255.29742527008
2518,161817.25528218155
2519,207893.15146711934
2520,195756.16289883712
2521,209240.4928594916
2522,196698.23456121096
2523,93342.84408918978
2524,204874.49866673537
2525,248467.03632888664
2526,137350.8438464119
2527,93971.16441001766
2528,84030.2227645677
2529,156996.7110136724
2530,155931.72518991982
2531,217331.2964105988
2532,210587.83425186388
2533,198045.575953583
2534,163202.9938677866
2535,223781.58442923357
2536,196435.17015645723
2537,231603.98701415304
2538,213282.5170366082
2539,220699.64989152923
2540,195368.91114587733
2541,212608.84634042205
2542,159115.81730056298
2543,78423.44235610706
2544,102423.37594716181
2545,159673.50017802347
2546,88189.08253684035
2547,162527.7323870333
2548,144282.7580474331
2549,152946.6201956533
2550,267163.55827205116
2551,200630.30706783873
2552,156871.6310639109
2553,71529.83385979757
2554,127821.21443559485
2555,298338.9649775489
2556,151993.2894440028
2557,77770.5851018678
2558,84965.19492656761
2559,359378.40739819524
2560,342620.36139978794
2561,318130.2823942483
2562,178253.88678707252
2563,289025.9204376675
2564,258330.81297885464
2565,258855.86611593072
2566,211945.79087992874
2567,182876.83193007577
2568,218352.95139502012
2569,98076.86396213179
2570,227947.93589211162
2571,171071.68918429222
2572,216949.31616786867
2573,240593.7723241439
2574,246800.07424602588
2575,271509.3032960142
2576,157856.02423869097
2577,123292.50646340242
2578,124705.64766375534
2579,120783.5109294965
2580,77136.88763049524
2581,148636.6025708618
2582,170386.83892899798
2583,265173.5916631215
2584,135684.38231538679
2585,148116.51865517418
2586,212804.4646009414
2587,152145.7007959953
2588,277571.0000250556
2589,195899.04494574945
2590,232053.5934804757
2591,122621.80927926581
2592,239501.12355242926
2593,236139.9002510875
2594,246469.1524028855
2595,250268.59191124234
2596,239563.27881888975
2597,194080.88008663873
2598,216847.04961448326
2599,358040.8166901821
2600,111660.95955207059
2601,196299.48439228674
2602,89339.59770419635
2603,166548.66723721847
2604,106764.26071731653
2605,90641.58872121037
2606,158249.09849264636
2607,163901.69671609811
2608,170160.61569522228
2609,155899.2478056855
2610,178282.46112276055
2611,82800.17642579507
2612,173539.6422990209
2613,96317.09068829613
2614,189776.32726810896
2615,230275.0918576673
2616,135296.5514155503
2617,217265.4085629275
2618,245067.7795024945
2619,128189.27754944703
2620,173451.13257031492
2621,118044.86557104671
2622,118718.53626723285
2623,219385.99915138353
2624,193381.5897095455
2625,290814.25528050354
2626,115391.37232160219
2627,280649.3352182349
2628,324998.588170446
2629,340010.0001002366
2630,325266.9891366337
2631,357973.96378870076
2632,324998.588170446
2633,400371.8501198818
2634,333357.7926877409
2635,120918.10233851336
2636,211505.08171177446
2637,212388.11608946486
2638,228052.3267449406
2639,260230.04498249153
2640,86847.12847461598
2641,59390.7854929436
2642,254007.1869689033
2643,114264.64342495357
2644,89247.65602084761
2645,88521.1477921023
2646,85735.76425664127
2647,85735.76425664127
2648,222106.96948140324
2649,183581.36582376994
2650,216254.7223500891
2651,178295.1853954983
2652,316659.6583292887
2653,302748.8003206812
2654,272604.7742329091
2655,318453.1664001653
2656,310093.9618828704
2657,372253.6243836051
2658,276873.26720879367
2659,307200.25506785465
2660,334464.9614232301
2661,330237.4199187022
2662,368965.4441461738
2663,293984.32607338787
2664,385467.2238323062
2665,397680.80404095235
2666,386140.89452849235
2667,186173.26664378727
2668,212851.3467818112
2669,187873.37335328455
2670,219117.59818519582
2671,205518.5782778277
2672,243919.87080656202
2673,241225.1880218177
2674,224629.91915777884
2675,243651.46984037454
2676,204576.50661545387
2677,175066.87492887466
2678,205518.5782778277
2679,317995.9576884117
2680,319343.29908078397
2681,345752.97825262044
2682,304595.96181131504
2683,380844.24803297385
2684,315706.5446336658
2685,240966.8154870784
2686,248241.88456914062
2687,256120.80142807937
2688,244102.35164061654
2689,256162.11262627458
2690,262598.3051847932
2691,193904.6093391222
2692,201154.00899944408
2693,216100.37029918446
2694,185501.83368379693
2695,206930.62632189272
2696,206930.62632189272
2697,187405.43891266058
2698,130383.4295548324
2699,226422.59667149768
2700,226690.99763768516
2701,168921.71204845817
2702,189758.1594415342
2703,183033.00883340463
2704,91605.4308257876
2705,71791.04114150512
2706,135278.27248556307
2707,71389.85106492764
2708,88794.6375029455
2709,88120.96680675936
2710,143795.63477221504
2711,373922.6569724486
2712,240698.41452089068
2713,295419.14949420677
2714,259473.13747097342
2715,245681.72568823816
2716,235200.32583853137
2717,295372.487004919
2718,241532.36066710902
2719,116722.82538638893
2720,126284.49959815247
2721,178397.46656702133
2722,53330.07012853981
2723,94500.33357453695
2724,83595.17132288101
2725,156213.45849337918
2726,248248.84908059658
2727,187870.76108416822
2728,87032.26110814163
2729,75105.67907964485
2730,204395.52491817786
2731,202619.7544664757
2732,111512.21638789866
2733,154408.83519535814
2734,119026.26958673331
2735,68148.45038692444
